cruise_id,MERGE_LOOKUP,STNNBR,CASTNO,ISO_DATETIME_UTC_START_EVENT,GEOTRC_SAMPNO,depth_GEOTRC_CTD,BTLNBR,Lab,Al_TP_CONC_BOTTLE,Ba_TP_CONC_BOTTLE,Cd_TP_CONC_BOTTLE,Ce_TP_CONC_BOTTLE,Co_TP_CONC_BOTTLE,Cr_TP_CONC_BOTTLE,Cu_TP_CONC_BOTTLE,Fe_TP_CONC_BOTTLE,La_TP_CONC_BOTTLE,Mn_TP_CONC_BOTTLE,Nd_TP_CONC_BOTTLE,Ni_TP_CONC_BOTTLE,P_TP_CONC_BOTTLE,Pb_TP_CONC_BOTTLE,Sc_TP_CONC_BOTTLE,Th_TP_CONC_BOTTLE,Ti_TP_CONC_BOTTLE,V_TP_CONC_BOTTLE,Y_TP_CONC_BOTTLE,Zn_TP_CONC_BOTTLE,Al_TP_err,Ba_TP_err,Cd_TP_err,Ce_TP_err,Co_TP_err,Cr_TP_err,Cu_TP_err,Fe_TP_err,La_TP_err,Mn_TP_err,Nd_TP_err,Ni_TP_err,P_TP_err,Pb_TP_err,Sc_TP_err,Th_TP_err,Ti_TP_err,V_TP_err,Y_TP_err,Zn_TP_err,Al_TP_qc,Ba_TP_qc,Cd_TP_qc,Ce_TP_qc,Co_TP_qc,Cr_TP_qc,Cu_TP_qc,Fe_TP_qc,La_TP_qc,Mn_TP_qc,Nd_TP_qc,Ni_TP_qc,P_TP_qc,Pb_TP_qc,Sc_TP_qc,Th_TP_qc,Ti_TP_qc,V_TP_qc,Y_TP_qc,Zn_TP_qc,Al_TPL_CONC_BOTTLE,Ba_TPL_CONC_BOTTLE,Cd_TPL_CONC_BOTTLE,Co_TPL_CONC_BOTTLE,Cu_TPL_CONC_BOTTLE,Fe_TPL_CONC_BOTTLE,La_TPL_CONC_BOTTLE,Mn_TPL_CONC_BOTTLE,Ni_TPL_CONC_BOTTLE,P_TPL_CONC_BOTTLE,Pb_TPL_CONC_BOTTLE,Th_TPL_CONC_BOTTLE,Ti_TPL_CONC_BOTTLE,V_TPL_CONC_BOTTLE,Y_TPL_CONC_BOTTLE,Zn_TPL_CONC_BOTTLE,Al_TPL_err,Ba_TPL_err,Cd_TPL_err,Co_TPL_err,Cu_TPL_err,Fe_TPL_err,La_TPL_err,Mn_TPL_err,Ni_TPL_err,P_TPL_err,Pb_TPL_err,Th_TPL_err,Ti_TPL_err,V_TPL_err,Y_TPL_err,Zn_TPL_err,Al_TPL_qc,Ba_TPL_qc,Cd_TPL_qc,Co_TPL_qc,Cu_TPL_qc,Fe_TPL_qc,La_TPL_qc,Mn_TPL_qc,Ni_TPL_qc,P_TPL_qc,Pb_TPL_qc,Th_TPL_qc,Ti_TPL_qc,V_TPL_qc,Y_TPL_qc,Zn_TPL_qc,BTLNBR_FLAG_W,BTL_ISO_DATETIME_UTC,BTL_LAT,BTL_LON,GEOTRC_SAMPNO_PUMP,GEOTRC_EVENTNO,ISO_DateTime_UTC,CASTNO_PUMP,PUMP_LAT,PUMP_LON,BTMDEPTH,DEPTH_MERGE,DEPTH_MERGE_OFFSET,DEPTH_MAX,sliters,Y_SPT_CONC_PUMP,Mo_SPT_CONC_PUMP,Ag_SPT_CONC_PUMP,Cd_SPT_CONC_PUMP,Ba_SPT_CONC_PUMP,Nd_SPT_CONC_PUMP,Pb_SPT_CONC_PUMP,Th_SPT_CONC_PUMP,Al_SPT_CONC_PUMP,P_SPT_CONC_PUMP,Sc_SPT_CONC_PUMP,Ti_SPT_CONC_PUMP,V_SPT_CONC_PUMP,Mn_SPT_CONC_PUMP,Fe_SPT_CONC_PUMP,Co_SPT_CONC_PUMP,Ni_SPT_CONC_PUMP,Cu_SPT_CONC_PUMP,Y_SPT_CONC_PUMP_QV_ODV,Mo_SPT_CONC_PUMP_QV_ODV,Ag_SPT_CONC_PUMP_QV_ODV,Cd_SPT_CONC_PUMP_QV_ODV,Ba_SPT_CONC_PUMP_QV_ODV,Nd_SPT_CONC_PUMP_QV_ODV,Pb_SPT_CONC_PUMP_QV_ODV,Th_SPT_CONC_PUMP_QV_ODV,Al_SPT_CONC_PUMP_QV_ODV,P_SPT_CONC_PUMP_QV_ODV,Sc_SPT_CONC_PUMP_QV_ODV,Ti_SPT_CONC_PUMP_QV_ODV,V_SPT_CONC_PUMP_QV_ODV,Mn_SPT_CONC_PUMP_QV_ODV,Fe_SPT_CONC_PUMP_QV_ODV,Co_SPT_CONC_PUMP_QV_ODV,Ni_SPT_CONC_PUMP_QV_ODV,Cu_SPT_CONC_PUMP_QV_ODV,Y_SPT_CONC_PUMP_STDEV,Mo_SPT_CONC_PUMP_STDEV,Ag_SPT_CONC_PUMP_STDEV,Cd_SPT_CONC_PUMP_STDEV,Ba_SPT_CONC_PUMP_STDEV,Nd_SPT_CONC_PUMP_STDEV,Pb_SPT_CONC_PUMP_STDEV,Th_SPT_CONC_PUMP_STDEV,Al_SPT_CONC_PUMP_STDEV,P_SPT_CONC_PUMP_STDEV,Sc_SPT_CONC_PUMP_STDEV,Ti_SPT_CONC_PUMP_STDEV,V_SPT_CONC_PUMP_STDEV,Mn_SPT_CONC_PUMP_STDEV,Fe_SPT_CONC_PUMP_STDEV,Co_SPT_CONC_PUMP_STDEV,Ni_SPT_CONC_PUMP_STDEV,Cu_SPT_CONC_PUMP_STDEV,qliters,Y_LPT_CONC_PUMP,Mo_LPT_CONC_PUMP,Ag_LPT_CONC_PUMP,Cd_LPT_CONC_PUMP,Ba_LPT_CONC_PUMP,Nd_LPT_CONC_PUMP,Pb_LPT_CONC_PUMP,Th_LPT_CONC_PUMP,Al_LPT_CONC_PUMP,P_LPT_CONC_PUMP,Sc_LPT_CONC_PUMP,Ti_LPT_CONC_PUMP,V_LPT_CONC_PUMP,Mn_LPT_CONC_PUMP,Fe_LPT_CONC_PUMP,Co_LPT_CONC_PUMP,Ni_LPT_CONC_PUMP,Cu_LPT_CONC_PUMP,Y_LPT_CONC_PUMP_QV_ODV,Mo_LPT_CONC_PUMP_QV_ODV,Ag_LPT_CONC_PUMP_QV_ODV,Cd_LPT_CONC_PUMP_QV_ODV,Ba_LPT_CONC_PUMP_QV_ODV,Nd_LPT_CONC_PUMP_QV_ODV,Pb_LPT_CONC_PUMP_QV_ODV,Th_LPT_CONC_PUMP_QV_ODV,Al_LPT_CONC_PUMP_QV_ODV,P_LPT_CONC_PUMP_QV_ODV,Sc_LPT_CONC_PUMP_QV_ODV,Ti_LPT_CONC_PUMP_QV_ODV,V_LPT_CONC_PUMP_QV_ODV,Mn_LPT_CONC_PUMP_QV_ODV,Fe_LPT_CONC_PUMP_QV_ODV,Co_LPT_CONC_PUMP_QV_ODV,Ni_LPT_CONC_PUMP_QV_ODV,Cu_LPT_CONC_PUMP_QV_ODV,Y_LPT_CONC_PUMP_STDEV,Mo_LPT_CONC_PUMP_STDEV,Ag_LPT_CONC_PUMP_STDEV,Cd_LPT_CONC_PUMP_STDEV,Ba_LPT_CONC_PUMP_STDEV,Nd_LPT_CONC_PUMP_STDEV,Pb_LPT_CONC_PUMP_STDEV,Th_LPT_CONC_PUMP_STDEV,Al_LPT_CONC_PUMP_STDEV,P_LPT_CONC_PUMP_STDEV,Sc_LPT_CONC_PUMP_STDEV,Ti_LPT_CONC_PUMP_STDEV,V_LPT_CONC_PUMP_STDEV,Mn_LPT_CONC_PUMP_STDEV,Fe_LPT_CONC_PUMP_STDEV,Co_LPT_CONC_PUMP_STDEV,Ni_LPT_CONC_PUMP_STDEV,Cu_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP,POM_SPT_CONC_PUMP_STDEV,OPAL_SPT_CONC_PUMP,OPAL_SPT_CONC_PUMP_STDEV,CaCO3_SPT_CONC_PUMP,CaCO3_SPT_CONC_PUMP_STDEV,LITHO_SPT_CONC_PUMP,LITHO_SPT_CONC_PUMP_STDEV,FeOH3_SPT_CONC_PUMP,FeOH3_SPT_CONC_PUMP_STDEV,MnO2_SPT_CONC_PUMP,MnO2_SPT_CONC_PUMP_STDEV,POM_LPT_CONC_PUMP,POM_LPT_CONC_PUMP_STDEV,OPAL_LPT_CONC_PUMP,OPAL_LPT_CONC_PUMP_STDEV,CaCO3_LPT_CONC_PUMP,CaCO3_LPT_CONC_PUMP_STDEV,LITHO_LPT_CONC_PUMP,LITHO_LPT_CONC_PUMP_STDEV,FeOH3_LPT_CONC_PUMP,FeOH3_LPT_CONC_PUMP_STDEV,MnO2_LPT_CONC_PUMP,MnO2_LPT_CONC_PUMP_STDEV,SPM_SPT_CONC_PUMP,SPM_SPT_CONC_PUMP_STDEV,SPM_LPT_CONC_PUMP,SPM_LPT_CONC_PUMP_STDEV,POM_SPT_CONC_PUMP_QV_ODV,OPAL_SPT_CONC_PUMP_QV_ODV,CaCO3_SPT_CONC_PUMP_QV_ODV,LITHO_SPT_CONC_PUMP_QV_ODV,FeOH3_SPT_CONC_PUMP_QV_ODV,MnO2_SPT_CONC_PUMP_QV_ODV,SPM_SPT_CONC_PUMP_QV_ODV,POM_LPT_CONC_PUMP_QV_ODV,OPAL_LPT_CONC_PUMP_QV_ODV,CaCO3_LPT_CONC_PUMP_QV_ODV,LITHO_LPT_CONC_PUMP_QV_ODV,FeOH3_LPT_CONC_PUMP_QV_ODV,MnO2_LPT_CONC_PUMP_QV_ODV,SPM_LPT_CONC_PUMP_QV_ODV,PIC_SPT_PUMP_CONC,PIC_LPT_PUMP_CONC,PIC_SPT_PUMP_CONC_STDEV,PIC_LPT_PUMP_CONC_STDEV,bSi_SPT_PUMP_CONC,bSi_LPT_PUMP_CONC,bSi_SPT_PUMP_CONC_STDEV,bSi_LPT_PUMP_CONC_STDEV,POC_LPT_PUMP_CONC,POC_LPT_PUMP_CONC_QV_ODV,PN_LPT_PUMP_CONC,PN_LPT_PUMP_CONC_QV_ODV,POC_SPT_PUMP_CONC,POC_SPT_PUMP_CONC_QV_ODV,PN_SPT_PUMP_CONC,PN_SPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_raw,d13C_LPT_PUMP_CONC_QV_ODV,d15N_LPT_PUMP_CONC_raw,d15N_LPT_PUMP_CONC_QV_ODV,d13C_LPT_PUMP_CONC_dbcorr,d13C_LPT_PUMP_CONC_dbcorr_QV_ODV,d15N_LPT_PUMP_CONC_dbcorr,d15N_LPT_PUMP_CONC_dbcorr_QV_ODV,POC_LPT_PUMP_CONC_STDEV,POC_SPT_PUMP_CONC_STDEV,PN_LPT_PUMP_CONC_STDEV,PN_SPT_PUMP_CONC_STDEV,PIC_SPT_PUMP_CONC_QV_ODV,PIC_LPT_PUMP_CONC_QV_ODV
TN303,1-20,1,5,2013-10-29T14:53:00.00Z,2127,20,GF-36,1,866.7619,56.9121,63.8668,NaN,12.1281,NaN,58.2591,375.3135,0.6611,110.0106,NaN,44.1651,83346.2892,0.787991,NaN,0.031942,36.1044,18.7765,0.8163,148.6908,298.5481,4.0307,2.3367,NaN,0.7446,NaN,8.7165,50.2427,0.1007,5.7525,NaN,4.7813,3547.26,0.0836,NaN,0.007,9.2104,1.6623,0.1024,19.0642,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,22.9534,67.9225,10.1892,26.7753,108.8913,0.2766,126.6868,44.1361,72977.4878,0.8307,NaN,NaN,13.3232,0.291,54.0702,NaN,1.7178,2.6336,1.1162,10.8059,35.5226,0.0283,5.7301,8.7272,2864.1877,0.1453,NaN,NaN,0.8931,0.0493,19.1125,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:42:00.00Z,-12.0057,-79.1952,2090,4013,2013-10-29T07:15:00,3,-12.00566667,-79.195,5500,20,5,15,154.9,1.682471632,1.93503502,0.743783621,59.60618472,50.84888685,0.354302655,2.993330642,0.042977626,3307.610133,115302.4352,0.468901092,136.4792161,34.01555814,120.8103185,1297.116447,9.003178558,56.77746599,54.78205081,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.172629,0.516103,0.319604,4.322235,4.512941,0.0386,0.38016,0.0586,261.41293,12642.27443,0.0949,23.26804,2.87071,5.476047,144.253155,0.679211,11.183052,7.179546,578.5,0.224289109,1.226099082,0.353256524,9.787681364,5.748635312,0.059035245,1.760588743,0.015478864,805.272292,8378.621297,0.098138146,517.779457,6.439694594,83.23498885,8914.987709,1.054511524,9.501787807,13.13665915,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.078984114,0.163094466,0.39827971,0.068467625,0.768294479,0.026232313,0.05132452,0.001711056,29.04914013,15.04771429,0.006468048,6.393918359,0.120776513,4.581326743,27.18643537,0.046215173,2.295629331,2.001104215,84.417264,1.301712,17.248896,0.409248,15.8937048,15.8937048,1.110764597,0.087787924,0.064197058,0.016505536,0.009443544,0.000482465,4.879728,0.072192,6.917568,0.14112,1.521216,1.521216,0.270427262,0.009755308,0.934882978,0.002978904,0.006976301,0.000398225,118.74427,15.95243718,14.53079854,1.529616593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158808324,0.015199717,0.006391393,0.000869123,256.6836958,102.9371844,6.090863845,2.097030753,0.216319373,0,0.023343263,0,3.741880687,0,0.565392322,0,-19.2874,1,4.3686,4,-18.82506521,1,4.522070867,4,0.003215926,0.057745034,0.000825927,0.016167532,0,0
TN303,1-30,1,5,2013-10-29T14:53:00.00Z,2125,30,GF-30,1,1432.7934,69.9837,67.1652,NaN,11.4058,NaN,50.3497,499.0428,0.8141,200.1039,NaN,54.448,123404.6901,0.875205,NaN,0.025783,27.9067,22.8332,0.6118,39.628,313.2768,4.3224,2.4276,NaN,0.84,NaN,8.757,52.8135,0.1044,10.096,NaN,6.3625,5064.5525,0.0624,NaN,0.0051,5.5637,2.0189,0.1004,10.0727,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,44.2706,101.2322,16.7217,39.46,144.2009,0.4267,315.5495,65.9143,139609.3342,1.1541,NaN,NaN,21.3675,0.4406,90.5453,NaN,2.7855,3.772,1.241,16.0633,52.4427,0.0312,11.042,11.7928,5432.8195,0.2189,NaN,NaN,2.5448,0.085,29.647,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:40:00.00Z,-12.0057,-79.1952,2089,4013,2013-10-29T07:15:00,3,-12.00566667,-79.195,5500,30,-5,35,273.7,0.538175868,3.642162516,0.134477701,110.3192594,97.51580341,0.080684785,1.946730867,0.002548399,693.4427968,377356.8738,0.138268528,31.28624755,72.83446081,373.1090069,1042.029803,14.40346331,114.0521624,58.86502234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0783,0.612088,0.174389,10.079994,7.705345,0.0203,0.241633,0.0322,126.944839,41373.54062,0.0443,10.225472,6.108187,12.972703,90.824435,1.075589,7.380016,4.229772,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,55.608144,0.850512,25.599168,0.287616,7.5580416,7.5580416,0.232872581,0.04263073,0.095781411,0.010121017,0.032202018,0.001127989,9.588,0.040608,7.2912,0.092064,0.9087264,0.9087264,nd,nd,nd,nd,nd,nd,89.12620961,7.611381889,nd,nd,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0.075516962,0.009080956,0.004167387,0.000566695,380.9447272,108.5034336,4.283779842,1.3673293,0.425006653,0,0.059096691,0,2.46488693,0,0.368610418,0,-20.3355,1,6.1357,1,-20.2362926,1,6.200852958,1,0.001820047,0.037651559,0.000467432,0.010541734,0,0
TN303,1-45,1,5,2013-10-29T14:53:00.00Z,2123,45,GF-28,1,4050.4344,89.9093,37.762,NaN,7.5627,NaN,58.2344,1540.8006,1.1388,419.1021,NaN,65.5096,38847.1862,2.417397,NaN,0.030747,133.0053,25.5107,0.7627,72.3337,273.1947,3.606,1.412,NaN,0.6985,NaN,5.8269,62.6225,0.0681,20.6979,NaN,5.0771,2025.289,0.1047,NaN,0.0057,11.9156,1.8081,0.0678,6.0948,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,22.9621,34.7436,5.4667,17.3779,72.3094,0.2368,365.016,36.5776,26009.8539,1.008,NaN,NaN,12.849,0.1303,42.7454,NaN,1.1933,1.4869,0.5388,6.2159,20.0764,0.013,11.5956,4.7878,1123.8841,0.0917,NaN,NaN,0.853,0.0299,12.6239,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:38:00.00Z,-12.0057,-79.1952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN303,1-65,1,5,2013-10-29T14:53:00.00Z,2121,65,GF-26,1,910.9783,127.9084,31.0659,NaN,6.0668,NaN,38.924,826.7,0.7469,320.5708,NaN,46.9499,27090.1536,1.018977,NaN,0.014216,44.6485,13.6748,0.4114,47.326,132.8849,4.464,1.1736,NaN,0.7054,NaN,3.983,35.6188,0.0478,15.72,NaN,4.2101,1240.9985,0.0481,NaN,0.0029,3.7567,1.2843,0.0448,4.3824,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,40.0785,30.2418,4.5785,16.1597,76.45,0.1483,313.304,30.9995,16190.8397,0.9467,NaN,NaN,9.6034,0.09,42.1525,NaN,1.3882,1.1095,0.2785,4.3725,15.6149,0.0118,11.5586,4.413,642.626,0.0695,NaN,NaN,0.4998,0.0252,8.3706,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:35:00.00Z,-12.0057,-79.1952,2088,4013,2013-10-29T07:15:00,3,-12.00566667,-79.195,5500,65,5,60,504.2,0.307629756,3.789595314,0.164965939,29.10984865,71.82359059,0.055289688,0.181281337,0.004242893,212.0155088,21342.70892,0.109582055,17.01698829,13.7067409,101.9759607,631.4249525,3.831698373,63.32653738,41.16069465,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0431,0.600861,0.0985,2.110504,5.642798,0.0128,0.0878,0.0177,63.505966,2340.268976,0.0179,5.043038,1.153502,9.27375,236.966933,0.287466,32.343388,3.491982,1025.1,0.547278378,15.19087511,0.404964001,28.19907239,132.1141927,0.081950588,0.557325835,0.010219727,412.6149078,32139.54343,0.165806481,139.5334645,23.62217131,88.67909692,437.0729382,2.564783523,30.29757263,21.06596761,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044573515,0.092039946,0.224763255,0.03863869,0.433575608,0.014803817,0.028964233,0.000965609,16.39345192,8.491954656,0.003650147,3.608313111,0.068158436,2.585403884,15.34226208,0.026080848,1.295504407,1.129293521,24.86112,0.478272,9.244032,0.368928,1.9555632,1.9555632,0.071199238,0.02132663,0.062726193,0.02537208,0.008794094,0.00080612,7.571136,0.02256,7.644,0.051744,0.5724576,0.5724576,0.138564708,0.005505264,0.03743384,0.001681101,0.007574621,0.000224732,36.20343472,2.047189315,15.97116677,0.575458048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019538338,0.005723019,0.002351803,0.000319806,137.5572059,113.7518208,5.487623985,0.771632036,0.335566946,0,0.056660381,0,1.102033471,0,0.187667428,0,-20.6589,1,7.8679,1,-20.59789903,1,7.921907086,1,0.000987995,0.0212481,0.000253741,0.005949071,0,0
TN303,1-80,1,5,2013-10-29T14:53:00.00Z,2119,80,GF-24,1,907.8043,1806.3939,35.0205,NaN,7.6363,NaN,83.2992,1397.9022,1.3426,30.7381,NaN,46.1843,40669.7791,0.861088,NaN,0.026963,46.0376,38.7717,3.9054,162.4657,165.9456,56.4473,1.2599,NaN,0.4802,NaN,5.6881,57.4187,0.0796,3.1366,NaN,4.6814,1895.5651,0.05,NaN,0.002,7.251,3.7534,0.1367,9.2165,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,358.519,34.2898,6.368,45.7317,618.4468,0.3848,24.4562,26.8139,27674.397,0.7367,NaN,NaN,39.7499,1.0164,138.253,NaN,10.891,1.5095,0.5013,5.6791,29.1728,0.0256,1.8988,4.4757,1004.7005,0.0797,NaN,NaN,2.0856,0.0421,18.6953,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:33:00.00Z,-12.0057,-79.1952,2087,4013,2013-10-29T07:15:00,3,-12.00566667,-79.195,5500,80,0,80,431.9,2.417785074,10.08195714,0.859585598,26.41069983,131.655263,0.548963701,0.497087739,0.090578185,3081.160779,26894.81545,0.855585176,101.05938,102.6874606,22.06408446,7973.430827,6.123947224,115.5448897,129.8926384,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184761,1.568475,0.216517,1.914946,10.301215,0.049,0.0818,0.027,217.575807,2949.023524,0.0994,14.411931,8.608505,1.311708,431.486121,0.458133,7.302752,6.339137,674.8,0.258129345,1.540884352,0.136331894,17.81069107,21.68013619,0.045728627,1.012093223,0.004055679,286.8964395,16007.02352,0.072599552,403.735427,20.29953055,51.88821968,839.1864611,1.120561368,18.45683749,12.69479108,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.067712374,0.139819426,0.341441631,0.058696682,0.65865198,0.022488727,0.044000052,0.001466873,24.90356782,12.90027077,0.005545,5.481448978,0.103540623,3.927530411,23.3066877,0.039619854,1.968022478,1.715528732,48.497232,0.728688,14.490336,0.579936,4.4695728,4.4695728,1.034718172,0.073066502,0.782993151,0.046385224,0.000934716,0.000131804,1.944672,0.027072,0,0.078624,nd,nd,0.096345819,0.008363138,0.083250093,0.002553788,0.004417588,0.000341395,69.27578684,4.566400671,nd,nd,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0.044657676,nd,0.003572664,0.000383941,215.6278597,0,8.629709764,1.17219917,0.086247964,0,0.009949443,0,2.14967203,0,0.300271641,0,-22.3999,1,6.9244,1,-22.29904533,1,7.221457827,1,0.001153385,0.032278345,0.000296217,0.009037334,0,0
TN303,1-130,1,5,2013-10-29T14:53:00.00Z,2117,130,GF-18,1,1726.6465,541.1583,9.2704,NaN,3.768,NaN,125.1801,1346.8458,1.2939,21.59,NaN,93.2829,20277.4219,0.782942,NaN,0.031859,54.0532,59.6926,1.7217,62.1369,145.2575,16.9992,0.406,NaN,0.2959,NaN,5.8939,55.6916,0.0653,2.06,NaN,5.5691,918.7954,0.0527,NaN,0.0036,4.5307,4.4588,0.0736,4.5,2,2,2,9,2,9,2,2,2,2,9,2,2,2,9,2,2,2,2,2,NaN,93.4258,8.3677,2.7821,43.6759,583.4132,0.609,16.4021,58.921,11899.152,0.6135,NaN,NaN,41.3554,0.6109,32.2466,NaN,2.9627,0.3565,0.4205,5.2617,26.0874,0.0213,1.1703,5.8942,593.1297,0.0657,NaN,NaN,1.9933,0.0314,8.708,6,2,2,2,2,2,2,2,2,2,2,6,6,2,2,2,2,2013-10-29T15:29:00.00Z,-12.0057,-79.1952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
